75	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1770941	SENSORS_VALUES	78	0	1	49.84	26.1	25.1	29.77	35.1	12.8	24.89	55.0	15.3	94.19	25.31
1780941	SENSORS_VALUES	78	0	0	49.87	29.7	27.4	29.79	35.1	12.8	24.91	54.9	15.3	94.19	25.31
1790943	SENSORS_VALUES	78	0	1	49.87	25.9	25.1	29.80	35.2	12.8	24.90	54.9	15.3	94.19	25.31
1800941	SENSORS_VALUES	78	0	0	49.89	29.5	27.3	29.79	35.1	12.8	24.89	54.8	15.2	94.19	25.38
1810942	SENSORS_VALUES	78	0	1	49.91	25.9	25.1	29.79	35.1	12.8	24.90	54.8	15.2	94.25	25.31
1820943	SENSORS_VALUES	78	0	0	49.96	29.4	27.3	29.79	35.2	12.8	24.90	54.7	15.2	94.25	25.31
1830941	SENSORS_VALUES	78	0	1	49.96	25.8	25.0	29.77	35.1	12.8	24.89	54.8	15.2	94.31	25.31
1840941	SENSORS_VALUES	78	0	0	50.00	29.3	27.2	29.80	35.1	12.8	24.89	54.9	15.2	94.31	25.31
1850942	SENSORS_VALUES	78	0	1	50.03	25.7	25.1	29.82	35.2	12.8	24.91	54.9	15.3	94.31	25.38
1860942	SENSORS_VALUES	78	0	0	50.05	29.2	27.2	29.80	35.2	12.8	24.89	54.8	15.2	94.31	25.31
1870943	SENSORS_VALUES	78	0	1	50.07	25.6	25.0	29.82	35.1	12.8	24.94	54.8	15.3	94.38	25.31
1880941	SENSORS_VALUES	78	0	0	50.07	29.0	27.2	29.83	35.2	12.8	24.91	54.8	15.2	94.38	25.38
1890941	SENSORS_VALUES	78	0	1	50.10	25.6	25.0	29.85	35.2	12.9	24.90	54.8	15.2	94.38	25.38
1900941	SENSORS_VALUES	78	0	0	50.13	29.0	27.2	29.82	35.2	12.8	24.91	54.8	15.2	94.38	25.31
1910943	SENSORS_VALUES	78	0	1	50.13	25.5	25.0	29.85	35.2	12.8	24.94	54.8	15.3	94.44	25.31
1920942	SENSORS_VALUES	78	0	0	50.18	28.8	27.1	29.86	35.2	12.9	24.93	54.8	15.2	94.44	25.38
1930942	SENSORS_VALUES	78	0	1	50.20	25.4	25.0	29.85	35.2	12.8	24.94	54.8	15.3	94.50	25.31
1940942	SENSORS_VALUES	78	0	0	50.21	28.7	27.1	29.86	35.2	12.9	24.93	54.9	15.3	94.50	25.31
1950941	SENSORS_VALUES	78	0	1	50.24	25.3	25.0	29.86	35.2	12.8	24.91	55.0	15.3	94.50	25.38
1960941	SENSORS_VALUES	78	0	0	50.26	28.6	27.1	29.86	35.2	12.9	24.91	55.0	15.3	94.50	25.38
1970941	SENSORS_VALUES	78	0	1	50.30	25.3	25.0	29.87	35.2	12.9	24.90	55.1	15.3	94.56	25.38
