74	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1440792	SENSORS_VALUES	78	0	1	48.90	29.2	26.3	29.29	44.0	15.8	25.26	55.7	15.8	92.88	25.50
1450792	SENSORS_VALUES	78	0	1	48.94	29.2	26.3	29.29	44.1	15.9	25.26	55.7	15.8	93.00	25.50
1460791	SENSORS_VALUES	78	0	1	48.98	29.1	26.3	29.32	44.1	15.9	25.29	55.7	15.8	93.06	25.50
1470792	SENSORS_VALUES	78	0	1	49.05	29.0	26.3	29.31	44.1	15.9	25.27	55.7	15.8	93.13	25.50
1480792	SENSORS_VALUES	78	0	1	49.09	29.0	26.3	29.31	44.2	15.9	25.27	55.6	15.8	93.19	25.50
1490792	SENSORS_VALUES	78	0	1	49.13	28.9	26.3	29.32	44.2	15.9	25.27	55.7	15.8	93.25	25.50
1500792	SENSORS_VALUES	78	0	1	49.21	28.9	26.3	29.34	44.3	16.0	25.29	55.7	15.8	93.31	25.50
1510791	SENSORS_VALUES	78	0	1	49.24	28.8	26.3	29.31	44.4	16.0	25.29	55.6	15.8	93.38	25.50
1520792	SENSORS_VALUES	78	0	1	49.28	28.7	26.3	29.34	44.4	16.0	25.29	55.6	15.8	93.44	25.56
1530792	SENSORS_VALUES	78	0	1	49.31	28.8	26.4	29.34	44.4	16.0	25.29	55.6	15.8	93.50	25.50
1540791	SENSORS_VALUES	78	0	1	49.36	28.6	26.3	29.36	44.4	16.0	25.31	55.6	15.8	93.56	25.56
1550791	SENSORS_VALUES	78	0	1	49.42	28.6	26.3	29.36	44.5	16.0	25.30	55.6	15.8	93.63	25.50
1560792	SENSORS_VALUES	78	0	1	49.50	28.6	26.4	29.39	44.5	16.1	25.31	55.5	15.8	93.69	25.50
1570793	SENSORS_VALUES	78	0	1	49.50	28.5	26.4	29.38	44.5	16.1	25.31	55.6	15.8	93.69	25.56
1580792	SENSORS_VALUES	78	0	1	49.59	28.4	26.4	29.39	44.6	16.1	25.33	55.6	15.8	93.75	25.50
1590792	SENSORS_VALUES	78	0	1	49.65	28.4	26.4	29.41	44.6	16.1	25.31	55.5	15.8	93.75	25.56
1600791	SENSORS_VALUES	78	0	1	49.67	28.3	26.4	29.41	44.6	16.1	25.34	55.6	15.8	93.81	25.56
1610791	SENSORS_VALUES	78	0	1	49.70	28.3	26.4	29.44	44.7	16.2	25.33	55.5	15.8	93.88	25.56
1620792	SENSORS_VALUES	78	0	1	49.76	28.2	26.4	29.41	44.6	16.1	25.33	55.5	15.8	93.88	25.56
1630792	SENSORS_VALUES	78	0	1	49.83	28.2	26.5	29.44	44.7	16.2	25.36	55.5	15.8	93.94	25.56
1640792	SENSORS_VALUES	78	0	1	49.84	28.1	26.4	29.42	44.7	16.2	25.36	55.4	15.8	94.00	25.56
1650792	SENSORS_VALUES	78	0	1	49.89	28.1	26.4	29.44	44.7	16.2	25.37	55.5	15.9	94.06	25.63
1660792	SENSORS_VALUES	78	0	1	49.94	28.0	26.5	29.44	44.8	16.2	25.34	55.5	15.8	94.06	25.56
1670792	SENSORS_VALUES	78	0	1	49.97	27.9	26.4	29.46	44.8	16.2	25.33	55.5	15.8	94.06	25.56
1680792	SENSORS_VALUES	78	0	1	50.03	27.9	26.5	29.45	44.8	16.2	25.30	55.6	15.8	94.13	25.63
