127	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1770791	SENSORS_VALUES	78	0	0	54.08	24.0	27.3	30.94	43.4	17.1	25.99	57.5	17.0	97.19	26.38
1780791	SENSORS_VALUES	78	0	1	54.14	23.1	26.6	30.94	43.4	17.1	25.99	57.5	17.0	97.19	26.31
1790793	SENSORS_VALUES	78	0	0	54.13	24.1	27.3	30.92	43.4	17.1	25.99	57.4	17.0	97.19	26.38
1800792	SENSORS_VALUES	78	0	1	54.14	23.1	26.7	30.94	43.4	17.1	26.02	57.4	17.0	97.19	26.38
1810792	SENSORS_VALUES	78	0	0	54.15	24.0	27.3	30.92	43.4	17.1	25.99	57.4	17.0	97.19	26.38
1820791	SENSORS_VALUES	78	0	1	54.15	23.1	26.6	30.94	43.3	17.0	26.01	57.4	17.0	97.19	26.38
1830792	SENSORS_VALUES	78	0	0	54.14	24.0	27.3	30.94	43.4	17.1	26.04	57.5	17.0	97.19	26.38
1840792	SENSORS_VALUES	78	0	1	54.18	23.1	26.7	30.97	43.3	17.1	26.02	57.5	17.0	97.19	26.38
1850791	SENSORS_VALUES	78	0	0	54.14	23.9	27.3	30.98	43.4	17.1	26.05	57.5	17.0	97.19	26.38
1860792	SENSORS_VALUES	78	0	1	54.18	23.1	26.7	30.98	43.3	17.1	26.06	57.4	17.0	97.19	26.38
1870791	SENSORS_VALUES	78	0	0	54.17	23.9	27.2	30.95	43.3	17.1	26.06	57.4	17.0	97.19	26.38
1880792	SENSORS_VALUES	78	0	1	54.21	23.0	26.6	30.97	43.3	17.1	26.08	57.3	17.0	97.19	26.38
1890791	SENSORS_VALUES	78	0	0	54.19	23.8	27.2	30.95	43.3	17.1	26.08	57.3	17.0	97.19	26.44
1900792	SENSORS_VALUES	78	0	1	54.22	23.0	26.6	30.95	43.3	17.0	26.08	57.3	17.0	97.19	26.44
1910791	SENSORS_VALUES	78	0	0	54.22	23.9	27.3	30.98	43.3	17.1	26.09	57.3	17.0	97.19	26.44
1920793	SENSORS_VALUES	78	0	1	54.22	23.0	26.6	30.98	43.3	17.1	26.09	57.3	17.0	97.25	26.38
1930791	SENSORS_VALUES	78	0	0	54.21	23.7	27.2	30.99	43.3	17.1	26.06	57.3	17.0	97.19	26.44
1940792	SENSORS_VALUES	78	0	1	54.24	23.0	26.6	31.01	43.3	17.1	26.08	57.3	17.0	97.19	26.44
1950791	SENSORS_VALUES	78	0	0	54.22	23.8	27.2	30.98	43.3	17.1	26.08	57.3	17.0	97.13	26.44
