83	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1510793	SENSORS_VALUES	0	1	0	42.08	17.0	12.0	29.90	36.8	13.6	26.39	54.4	16.5	44.00	26.88
1520791	SENSORS_VALUES	0	1	0	41.91	17.2	12.0	29.86	36.3	13.3	26.38	54.4	16.5	43.44	26.88
1530791	SENSORS_VALUES	0	1	0	41.71	17.4	12.1	29.77	35.9	13.1	26.39	54.4	16.5	42.88	26.81
1540792	SENSORS_VALUES	0	1	0	41.54	17.5	12.0	29.75	35.4	12.9	26.42	54.3	16.5	42.44	26.88
1550780	LOG_INFO	len=1, append(12.67722)
1550906	SENSORS_VALUES	0	1	0	41.33	17.7	12.0	29.71	35.1	12.7	26.39	54.3	16.5	42.00	26.81
1560791	SENSORS_VALUES	0	1	0	41.14	17.9	12.0	29.65	34.7	12.5	26.39	54.3	16.5	41.56	26.88
1570793	SENSORS_VALUES	0	1	0	40.95	17.9	11.8	29.62	34.3	12.3	26.45	54.3	16.5	41.19	26.88
1580791	SENSORS_VALUES	0	1	0	40.75	18.0	11.8	29.55	33.9	12.0	26.45	54.2	16.5	40.81	26.88
1590793	SENSORS_VALUES	0	1	0	40.55	18.0	11.7	29.54	33.5	11.8	26.42	54.2	16.5	40.50	26.88
1600793	SENSORS_VALUES	0	1	0	40.35	18.1	11.6	29.51	33.1	11.6	26.43	54.2	16.5	40.19	26.88
1610780	LOG_INFO	len=2, append(11.4205)
1610858	SENSORS_VALUES	0	1	0	40.14	18.1	11.4	29.46	32.7	11.4	26.43	54.3	16.5	39.88	26.88
1620793	SENSORS_VALUES	0	1	0	39.97	18.1	11.3	29.42	32.4	11.2	26.45	54.2	16.5	39.63	26.88
1630793	SENSORS_VALUES	0	1	0	39.77	18.1	11.1	29.38	32.0	11.0	26.43	54.1	16.5	39.31	26.88
1640791	SENSORS_VALUES	0	1	0	39.59	18.1	11.0	29.36	31.6	10.8	26.46	54.0	16.4	39.06	26.88
1650792	SENSORS_VALUES	0	1	0	39.38	18.2	10.8	29.32	31.3	10.6	26.49	54.0	16.5	38.88	26.88
1660791	SENSORS_VALUES	0	1	0	39.18	18.2	10.7	29.32	30.9	10.4	26.46	54.0	16.4	38.63	26.88
1670780	LOG_INFO	len=3, append(10.25217)
1670862	SENSORS_VALUES	0	1	0	38.97	18.2	10.5	29.28	30.6	10.3	26.45	53.9	16.4	38.44	26.88
1680791	SENSORS_VALUES	0	1	0	38.79	18.2	10.4	29.25	30.3	10.0	26.45	53.9	16.4	38.19	26.94
1690791	SENSORS_VALUES	0	1	0	38.60	18.2	10.2	29.24	29.9	9.9	26.46	53.9	16.4	38.00	26.88
1700793	SENSORS_VALUES	0	1	0	38.40	18.2	10.0	29.20	29.7	9.7	26.49	53.7	16.4	37.81	26.88
1710791	SENSORS_VALUES	0	1	0	38.24	18.2	9.9	29.17	29.4	9.5	26.48	53.7	16.4	37.63	26.88
1720792	SENSORS_VALUES	0	1	0	38.03	18.2	9.8	29.14	29.1	9.4	26.46	53.7	16.4	37.44	26.88
1730780	LOG_INFO	len=4, append(9.196533)
1730866	SENSORS_VALUES	0	1	0	37.86	18.2	9.6	29.11	28.8	9.2	26.45	53.8	16.4	37.25	26.88
1740792	SENSORS_VALUES	0	1	0	37.67	18.2	9.5	29.11	28.5	9.0	26.48	53.7	16.4	37.06	26.88
1750791	SENSORS_VALUES	0	1	0	37.51	18.2	9.4	29.08	28.3	8.9	26.48	53.7	16.4	36.88	26.88
1760791	SENSORS_VALUES	0	1	0	37.35	18.1	9.2	29.05	27.9	8.7	26.48	53.6	16.3	36.75	26.81
1770791	SENSORS_VALUES	0	1	0	37.17	18.2	9.1	29.01	27.7	8.5	26.50	53.6	16.4	36.56	26.88
1780791	SENSORS_VALUES	0	1	0	37.00	18.2	8.9	29.03	27.4	8.4	26.49	53.5	16.3	36.44	26.88
1790780	LOG_INFO	len=5, append(8.236816)
1790843	SENSORS_VALUES	0	1	0	36.83	18.2	8.8	29.00	27.2	8.2	26.48	53.5	16.3	36.31	26.88
1800791	SENSORS_VALUES	0	1	0	36.69	18.2	8.7	28.98	27.0	8.1	26.49	53.5	16.3	36.13	26.81
1810793	SENSORS_VALUES	0	1	0	36.52	18.2	8.6	28.97	26.7	7.9	26.52	53.4	16.3	36.00	26.81
1820791	SENSORS_VALUES	0	1	0	36.35	18.1	8.4	28.91	26.4	7.7	26.50	53.4	16.3	35.88	26.88
1830791	SENSORS_VALUES	0	1	0	36.16	18.1	8.2	28.91	26.2	7.6	26.46	53.4	16.3	35.75	26.88
1840791	SENSORS_VALUES	0	1	0	36.06	18.1	8.1	28.91	25.9	7.5	26.48	53.4	16.3	35.63	26.81
1850780	LOG_INFO	len=6, append(7.338165)
1850847	SENSORS_VALUES	0	1	0	35.91	18.1	8.0	28.86	25.8	7.3	26.50	53.4	16.3	35.50	26.81
1860793	SENSORS_VALUES	0	1	0	35.77	18.2	7.9	28.86	25.5	7.2	26.50	53.2	16.2	35.38	26.81
1870791	SENSORS_VALUES	0	1	0	35.61	18.2	7.8	28.84	25.3	7.1	26.50	53.3	16.3	35.25	26.88
1880791	SENSORS_VALUES	0	1	0	35.48	18.1	7.7	28.80	25.1	6.9	26.49	53.3	16.3	35.13	26.81
1890791	SENSORS_VALUES	0	1	0	35.34	18.1	7.5	28.80	24.8	6.8	26.49	53.3	16.3	35.00	26.81
1900792	SENSORS_VALUES	0	1	0	35.21	18.2	7.5	28.77	24.7	6.6	26.49	53.2	16.2	34.88	26.81
1910780	LOG_INFO	len=7, append(6.536163)
1910852	SENSORS_VALUES	0	1	0	35.07	18.1	7.3	28.75	24.5	6.5	26.49	53.2	16.2	34.75	26.81
1920792	SENSORS_VALUES	0	1	0	34.95	18.1	7.2	28.74	24.2	6.3	26.49	53.2	16.2	34.69	26.81
1930791	SENSORS_VALUES	0	1	0	34.82	18.1	7.1	28.73	24.1	6.2	26.46	53.2	16.2	34.56	26.75
1940793	SENSORS_VALUES	0	1	0	34.67	18.1	7.0	28.70	23.9	6.1	26.46	53.1	16.2	34.50	26.81
1950791	SENSORS_VALUES	0	1	0	34.55	18.1	6.9	28.69	23.7	6.0	26.50	53.1	16.2	34.38	26.81
1960791	SENSORS_VALUES	0	1	0	34.44	18.2	6.8	28.69	23.5	5.9	26.48	53.1	16.2	34.25	26.81
1970780	LOG_INFO	len=8, append(5.699585)
1970853	SENSORS_VALUES	0	1	0	34.31	18.1	6.7	28.64	23.3	5.7	26.49	53.1	16.2	34.19	26.81
1980793	SENSORS_VALUES	0	1	0	34.19	18.1	6.6	28.64	23.1	5.5	26.49	53.1	16.2	34.06	26.81
1990791	SENSORS_VALUES	0	1	0	34.11	18.1	6.5	28.60	22.9	5.4	26.45	53.1	16.2	34.00	26.81
